income_msoa,pct_manag_prof,median_age,pct_minority,income_msoa_tercile,pct_manag_prof_tercile,median_age_tercile,pct_minority_tercile,stable_lockdown,stable_covid
38200.0,33.151,39.696,14.56,Low,Medium,Medium,Medium,0,0
47590.909,43.957,44.012,13.591,Medium,High,Medium,Medium,1,1
53363.636,49.192,48.381,10.914,High,High,High,Medium,0,1
51745.161,32.441,36.937,48.955,High,Medium,Low,High,1,1
42387.5,30.795,37.422,3.323,Medium,Medium,Low,Low,1,0
42400.0,30.32,39.129,5.623,Medium,Medium,Low,Medium,1,1
51442.105,22.867,35.34,77.536,High,Low,Low,High,1,1
37077.778,27.487,37.743,9.626,Low,Low,Low,Medium,1,0
46436.364,24.648,35.744,37.042,Medium,Low,Low,High,1,0
43400.0,30.877,45.803,4.459,Medium,Medium,High,Low,1,0
35250.0,19.064,39.591,2.494,Low,Low,Medium,Low,0,0
42738.889,28.603,37.995,24.592,Medium,Low,Low,High,0,0
53915.385,48.126,37.177,11.657,High,High,Low,Medium,1,0
49493.333,34.7,33.045,57.518,High,Medium,Low,High,1,1
52694.444,44.758,42.356,15.381,High,High,Medium,Medium,0,0
53800.0,34.458,39.332,21.669,High,Medium,Low,High,1,1
52100.0,46.367,34.568,8.855,High,High,Low,Medium,0,1
65800.0,55.85,43.981,11.467,High,High,Medium,Medium,1,1
37100.0,27.461,37.885,23.687,Low,Low,Low,High,0,1
46400.0,38.353,41.646,5.364,Medium,Medium,Medium,Medium,1,1
40357.143,31.81,46.369,1.726,Low,Medium,High,Low,0,1
50800.0,51.681,45.554,6.469,High,High,High,Medium,0,0
42140.0,31.205,53.591,0.921,Medium,Medium,High,Low,0,0
40100.0,38.732,51.955,2.231,Low,Medium,High,Low,1,1
43918.75,33.522,46.653,6.969,Medium,Medium,High,Medium,1,1
42175.0,31.626,49.104,3.144,Medium,Medium,High,Low,1,0
45000.0,32.805,51.528,5.194,Medium,Medium,High,Medium,1,0
29983.333,17.613,34.979,43.007,Low,Low,Low,High,1,0
57845.455,44.873,40.323,11.456,High,High,Medium,Medium,1,1
50008.696,42.676,45.186,6.853,High,High,High,Medium,1,1
25750.0,16.058,29.521,13.34,Low,Low,Low,Medium,0,0
36758.333,27.478,39.098,5.003,Low,Low,Low,Low,0,0
57375.0,38.218,43.112,47.201,High,Medium,Medium,High,1,0
37476.19,27.456,39.653,3.289,Low,Low,Medium,Low,0,0
42400.0,35.685,42.013,9.396,Medium,Medium,Medium,Medium,0,1
39700.0,28.432,45.284,6.145,Low,Low,High,Medium,1,1
40800.0,29.081,41.842,3.959,Low,Low,Medium,Low,0,0
37200.0,30.748,40.453,7.69,Low,Medium,Medium,Medium,1,0
43918.75,33.522,46.653,6.969,Medium,Medium,High,Medium,1,1
43922.222,40.092,46.752,3.925,Medium,High,High,Low,1,1
45040.0,36.25,43.649,12.662,Medium,Medium,Medium,Medium,1,1
29845.455,14.193,34.976,7.044,Low,Low,Low,Medium,1,0
34500.0,19.568,39.818,2.061,Low,Low,Medium,Low,1,1
44646.667,33.408,43.037,8.354,Medium,Medium,Medium,Medium,1,0
47057.576,29.919,38.652,5.537,Medium,Medium,Low,Medium,1,1
35223.077,21.705,37.506,27.351,Low,Low,Low,High,0,0
47928.571,47.338,47.322,4.882,Medium,High,High,Low,1,0
52650.0,38.182,44.258,5.812,High,Medium,Medium,Medium,1,0
74653.846,58.254,36.677,26.583,High,High,Low,High,1,1
42300.0,28.142,40.994,18.67,Medium,Low,Medium,High,1,0
53800.0,36.039,37.689,44.993,High,Medium,Low,High,1,1
32700.0,24.08,42.419,1.643,Low,Low,Medium,Low,1,1
51344.444,49.184,40.373,9.427,High,High,Medium,Medium,1,0
68792.308,50.461,47.312,17.797,High,High,High,High,1,0
49571.429,31.351,40.164,26.42,High,Medium,Medium,High,1,0
43200.0,33.73,48.972,1.962,Medium,Medium,High,Low,1,1
64047.619,53.124,47.489,12.173,High,High,High,Medium,1,1
43400.0,30.877,45.803,4.459,Medium,Medium,High,Low,1,1
38228.571,28.815,53.044,3.455,Low,Low,High,Low,1,1
38700.0,28.216,40.058,5.41,Low,Low,Medium,Medium,1,0
32900.0,18.676,31.864,45.098,Low,Low,Low,High,0,0
42010.0,26.679,41.421,11.94,Medium,Low,Medium,Medium,0,0
43400.0,36.659,52.464,1.921,Medium,Medium,High,Low,0,0
43700.0,36.594,49.015,2.641,Medium,Medium,High,Low,1,0
50400.0,43.076,30.651,18.043,High,High,Low,High,1,0
39416.667,31.242,49.957,2.571,Low,Medium,High,Low,1,1
34900.0,22.685,37.252,21.304,Low,Low,Low,High,0,0
51305.882,28.011,36.141,37.687,High,Low,Low,High,1,0
51600.0,45.456,50.298,4.08,High,High,High,Low,0,0
59612.5,58.049,36.648,23.676,High,High,Low,High,1,1
37733.333,25.257,43.692,5.127,Low,Low,Medium,Medium,0,0
42200.0,40.043,35.312,20.122,Medium,High,Low,High,1,0
42800.0,35.95,51.64,8.371,Medium,Medium,High,Medium,0,0
42600.0,35.176,42.299,7.848,Medium,Medium,Medium,Medium,0,1
50517.647,50.419,46.342,4.777,High,High,High,Low,0,1
36581.818,21.166,36.16,7.047,Low,Low,Low,Medium,0,0
43283.333,36.535,48.378,3.749,Medium,Medium,High,Low,1,1
47277.778,25.687,34.54,59.334,Medium,Low,Low,High,0,1
39800.0,33.646,37.024,12.522,Low,Medium,Low,Medium,1,1
49000.0,45.206,48.208,9.152,High,High,High,Medium,1,1
40000.0,32.753,41.456,19.34,Low,Medium,Medium,High,0,1
47036.364,42.771,47.912,2.531,Medium,High,High,Low,1,0
52900.0,35.817,40.075,57.417,High,Medium,Medium,High,1,0
42900.0,33.392,37.022,23.219,Medium,Medium,Low,High,0,0
55500.0,37.25,37.242,34.36,High,Medium,Low,High,0,0
28009.091,14.226,33.507,47.831,Low,Low,Low,High,0,0
42190.0,34.277,52.611,2.233,Medium,Medium,High,Low,0,0
44978.571,45.014,51.838,8.25,Medium,High,High,Medium,1,0
47300.0,42.948,39.825,8.316,Medium,High,Medium,Medium,0,0
39400.0,36.743,44.586,5.559,Low,Medium,Medium,Medium,0,1
48492.308,28.221,43.348,21.133,Medium,Low,Medium,High,0,0
32200.0,17.959,37.365,41.241,Low,Low,Low,High,0,0
50400.0,38.042,42.12,12.19,High,Medium,Medium,Medium,1,1
45181.818,26.27,32.208,56.76,Medium,Low,Low,High,0,0
51569.231,38.991,39.486,15.397,High,Medium,Medium,Medium,1,0
48725.0,43.218,48.776,3.808,Medium,High,High,Low,1,1
33000.0,27.612,49.559,4.685,Low,Low,High,Low,0,0
48000.0,45.038,50.78,6.642,Medium,High,High,Medium,1,0
53994.118,40.598,48.24,10.948,High,High,High,Medium,1,1
47114.286,35.315,44.387,5.427,Medium,Medium,Medium,Medium,1,0
46930.435,38.475,44.824,3.495,Medium,Medium,High,Low,0,0
58100.0,51.719,36.312,30.468,High,High,Low,High,1,0
48436.0,39.378,42.97,5.976,Medium,High,Medium,Medium,0,0
50005.882,38.332,46.133,6.038,High,Medium,High,Medium,0,0
49552.174,34.932,37.351,19.104,High,Medium,Low,High,0,0
31000.0,28.787,42.654,9.956,Low,Low,Medium,Medium,0,1
63600.0,49.049,42.477,30.563,High,High,Medium,High,1,1
40753.846,26.694,42.438,3.874,Low,Low,Medium,Low,1,1
47517.857,39.404,41.361,12.989,Medium,High,Medium,Medium,1,0
41475.0,26.406,37.837,21.532,Medium,Low,Low,High,0,1
43200.0,31.471,39.479,29.888,Medium,Medium,Medium,High,0,0
35678.571,19.391,35.52,10.3,Low,Low,Low,Medium,1,0
63800.0,50.989,45.288,18.316,High,High,High,High,0,0
40200.0,29.043,46.633,3.702,Low,Low,High,Low,0,0
33700.0,33.051,44.184,2.514,Low,Medium,Medium,Low,0,1
44000.0,37.697,30.921,27.133,Medium,Medium,Low,High,0,0
42114.286,39.077,45.427,4.492,Medium,Medium,High,Low,1,1
37100.0,27.53,40.581,8.267,Low,Low,Medium,Medium,1,0
45736.842,23.589,34.8,79.98,Medium,Low,Low,High,0,0
63625.0,51.598,44.762,19.675,High,High,Medium,High,1,0
60300.0,47.956,40.862,4.924,High,High,Medium,Low,0,1
49031.25,37.579,37.566,16.872,High,Medium,Low,High,0,0
53943.75,35.856,39.506,74.343,High,Medium,Medium,High,1,0
45725.0,27.712,33.528,41.783,Medium,Low,Low,High,1,1
41810.0,32.405,42.852,19.472,Medium,Medium,Medium,High,1,1
63553.571,50.17,38.399,36.752,High,High,Low,High,1,0
36700.0,25.99,47.856,1.631,Low,Low,High,Low,1,0
35200.0,29.066,44.892,1.783,Low,Low,High,Low,1,0
53627.273,35.771,47.738,15.467,High,Medium,High,Medium,0,0
61541.176,47.361,44.539,5.787,High,High,Medium,Medium,1,0
42600.0,36.025,44.244,9.949,Medium,Medium,Medium,Medium,0,0
33600.0,19.879,44.505,2.289,Low,Low,Medium,Low,0,0
44671.429,38.392,55.92,3.947,Medium,Medium,High,Low,1,0
37700.0,28.543,47.141,3.383,Low,Low,High,Low,1,0
31600.0,17.231,35.699,12.832,Low,Low,Low,Medium,1,1
46728.571,36.076,50.966,3.253,Medium,Medium,High,Low,1,0
61200.0,46.671,43.545,9.742,High,High,Medium,Medium,0,0
45800.0,37.801,53.495,2.015,Medium,Medium,High,Low,1,1
52900.0,39.032,51.622,5.821,High,Medium,High,Medium,0,0
47472.727,36.789,38.382,17.222,Medium,Medium,Low,High,0,0
26800.0,14.934,38.24,1.409,Low,Low,Low,Low,1,1
37900.0,23.553,35.595,17.602,Low,Low,Low,High,1,1
46166.667,38.718,35.206,30.62,Medium,Medium,Low,High,1,1
68371.429,59.538,36.469,28.213,High,High,Low,High,0,0
38600.0,32.456,45.903,5.577,Low,Medium,High,Medium,1,1
42700.0,41.023,49.846,5.977,Medium,High,High,Medium,1,1
33700.0,24.112,37.773,6.992,Low,Low,Low,Medium,0,1
41450.0,38.418,54.327,2.038,Medium,Medium,High,Low,1,1
41950.0,33.63,41.599,10.083,Medium,Medium,Medium,Medium,0,1
40480.0,37.234,46.119,2.272,Low,Medium,High,Low,1,1
49865.217,50.956,47.733,5.643,High,High,High,Medium,1,1
34883.333,24.022,36.433,23.905,Low,Low,Low,High,1,0
39590.0,25.451,37.138,13.467,Low,Low,Low,Medium,1,1
48217.647,26.564,36.231,51.761,Medium,Low,Low,High,0,0
55100.0,33.059,35.107,73.362,High,Medium,Low,High,0,1
48469.565,39.438,37.009,9.405,Medium,High,Low,Medium,1,1
36960.0,24.314,37.652,9.471,Low,Low,Low,Medium,0,0
43527.273,32.586,43.819,3.721,Medium,Medium,Medium,Low,0,1
38933.333,25.712,49.71,1.468,Low,Low,High,Low,1,1
69000.0,41.282,38.269,54.781,High,High,Low,High,0,0
41200.0,27.66,41.449,27.264,Medium,Low,Medium,High,1,0
37700.0,27.614,41.977,6.906,Low,Low,Medium,Medium,1,1
39000.0,25.545,40.827,3.399,Low,Low,Medium,Low,1,0
33700.0,18.436,35.879,11.467,Low,Low,Low,Medium,1,1
30113.333,16.001,36.041,6.048,Low,Low,Low,Medium,1,0
44700.0,37.506,48.158,3.599,Medium,Medium,High,Low,1,0
49552.174,34.932,37.351,19.104,High,Medium,Low,High,1,1
30108.333,17.464,34.002,23.369,Low,Low,Low,High,1,1
51781.818,51.927,47.747,7.533,High,High,High,Medium,1,1
49747.059,26.113,32.881,65.636,High,Low,Low,High,1,0
48228.571,26.439,38.026,34.456,Medium,Low,Low,High,1,0
44183.333,24.906,23.575,10.654,Medium,Low,Low,Medium,1,1
51026.316,,,,High,,,,1,0
51300.0,44.581,38.893,3.869,High,High,Low,Low,0,1
37800.0,27.458,37.64,11.734,Low,Low,Low,Medium,1,1
43988.889,44.375,46.204,15.452,Medium,High,High,Medium,0,0
34687.5,23.286,36.483,57.863,Low,Low,Low,High,0,0
39825.0,26.721,31.41,12.116,Low,Low,Low,Medium,1,1
38625.0,30.183,41.69,6.524,Low,Medium,Medium,Medium,0,0
43318.182,36.814,40.157,8.023,Medium,Medium,Medium,Medium,1,0
47745.455,35.924,38.549,6.164,Medium,Medium,Low,Medium,1,1
47507.692,28.301,36.02,36.539,Medium,Low,Low,High,1,1
45700.0,41.23,47.724,5.136,Medium,High,High,Medium,0,0
43310.0,35.155,39.055,44.574,Medium,Medium,Low,High,0,0
63014.286,48.373,42.671,7.458,High,High,Medium,Medium,0,1
34500.0,26.038,45.295,8.013,Low,Low,High,Medium,0,0
46143.75,33.719,42.686,3.422,Medium,Medium,Medium,Low,1,1
75400.0,51.539,46.306,28.424,High,High,High,High,1,1
47060.606,38.221,42.18,9.69,Medium,Medium,Medium,Medium,0,0
40621.429,,,,Low,,,,0,1
37257.143,26.215,46.392,3.746,Low,Low,High,Low,0,0
28700.0,21.626,38.29,9.967,Low,Low,Low,Medium,1,0
65400.0,37.984,40.22,65.331,High,Medium,Medium,High,0,0
44294.118,31.163,42.453,16.276,Medium,Medium,Medium,High,1,1
53184.211,36.44,39.259,21.927,High,Medium,Low,High,1,1
50900.0,44.448,33.427,35.695,High,High,Low,High,0,0
36300.0,20.618,39.578,5.29,Low,Low,Medium,Medium,0,0
41500.0,32.245,42.963,12.214,Medium,Medium,Medium,Medium,1,0
44658.333,38.469,37.307,18.052,Medium,Medium,Low,High,1,0
46134.783,36.254,37.701,14.986,Medium,Medium,Low,Medium,1,1
38257.143,7.436,21.964,31.018,Low,Low,Low,High,0,0
53751.852,39.505,49.855,3.049,High,High,High,Low,1,0
40620.0,45.12,44.456,8.162,Low,High,Medium,Medium,0,0
43918.75,33.522,46.653,6.969,Medium,Medium,High,Medium,1,0
39990.0,30.088,43.388,3.014,Low,Medium,Medium,Low,0,0
54350.0,36.984,34.628,48.031,High,Medium,Low,High,0,0
38600.0,27.538,38.175,3.283,Low,Low,Low,Low,1,0
35685.714,19.485,34.102,24.386,Low,Low,Low,High,1,1
31925.0,22.482,35.894,30.828,Low,Low,Low,High,1,1
40838.462,34.981,49.583,3.264,Medium,Medium,High,Low,1,0
68100.0,50.541,46.476,22.846,High,High,High,High,1,1
61085.714,,,,High,,,,0,0
42100.0,31.6,42.12,6.528,Medium,Medium,Medium,Medium,0,0
49956.25,44.811,41.471,4.671,High,High,Medium,Low,0,1
33400.0,20.423,44.882,3.636,Low,Low,High,Low,1,0
56075.0,42.549,35.283,13.205,High,High,Low,Medium,0,1
32400.0,28.89,36.966,4.433,Low,Low,Low,Low,0,0
43153.846,40.999,44.184,8.29,Medium,High,Medium,Medium,1,0
63137.5,47.007,38.524,29.127,High,High,Low,High,0,0
48000.0,48.633,41.418,6.68,Medium,High,Medium,Medium,0,0
57600.0,35.75,42.52,27.534,High,Medium,Medium,High,1,0
31660.0,14.018,33.692,4.196,Low,Low,Low,Low,0,1
45216.667,37.099,45.53,1.747,Medium,Medium,High,Low,1,1
73900.0,52.315,38.349,30.945,High,High,Low,High,1,0
26000.0,25.363,46.367,2.557,Low,Low,High,Low,1,0
57200.0,38.284,43.596,11.914,High,Medium,Medium,Medium,1,1
46250.0,29.658,32.844,49.763,Medium,Medium,Low,High,1,1
42595.238,30.344,48.609,3.127,Medium,Medium,High,Low,0,0
41500.0,35.712,43.917,3.896,Medium,Medium,Medium,Low,1,1
51096.552,34.821,42.077,6.492,High,Medium,Medium,Medium,1,0
46663.158,36.256,40.231,5.682,Medium,Medium,Medium,Medium,1,1
42300.0,19.614,33.896,54.548,Medium,Low,Low,High,1,0
34100.0,23.956,47.86,4.147,Low,Low,High,Low,0,0
28700.0,16.964,39.186,4.939,Low,Low,Low,Low,1,1
46400.0,39.732,51.81,2.973,Medium,High,High,Low,0,0
38200.0,26.085,40.426,10.294,Low,Low,Medium,Medium,1,1
45175.0,15.363,24.531,56.458,Medium,Low,Low,High,1,0
53039.13,34.247,39.327,19.636,High,Medium,Low,High,0,0
42100.0,28.911,37.584,14.908,Medium,Low,Low,Medium,1,0
31300.0,22.201,40.38,13.816,Low,Low,Medium,Medium,1,1
48190.0,44.208,47.47,5.953,Medium,High,High,Medium,1,0
46800.0,44.713,49.045,3.367,Medium,High,High,Low,1,0
56665.385,46.55,43.245,5.717,High,High,Medium,Medium,1,1
40900.0,31.605,52.307,3.424,Medium,Medium,High,Low,0,0
34078.571,27.905,44.863,5.86,Low,Low,High,Medium,1,1
46237.5,39.777,51.779,5.745,Medium,High,High,Medium,1,0
41390.0,34.406,40.439,11.79,Medium,Medium,Medium,Medium,0,0
41100.0,37.927,43.19,6.128,Medium,Medium,Medium,Medium,0,1
37700.0,21.665,43.185,2.583,Low,Low,Medium,Low,0,0
47053.333,25.65,35.599,67.724,Medium,Low,Low,High,1,0
34300.0,26.361,44.944,4.726,Low,Low,High,Low,1,0
46072.222,39.072,53.144,3.035,Medium,Medium,High,Low,0,0
48352.174,37.04,35.535,17.347,Medium,Medium,Low,High,1,0
43786.667,41.468,43.919,25.005,Medium,High,Medium,High,1,1
48300.0,45.777,44.961,6.345,Medium,High,High,Medium,0,0
45100.0,36.953,50.879,2.358,Medium,Medium,High,Low,1,0
39600.0,27.678,47.29,1.49,Low,Low,High,Low,0,0
55950.0,44.63,46.066,8.325,High,High,High,Medium,0,0
33468.75,27.255,39.151,2.523,Low,Low,Low,Low,1,0
35100.0,23.529,40.69,2.052,Low,Low,Medium,Low,1,0
40100.0,27.216,42.842,5.913,Low,Low,Medium,Medium,1,1
33660.0,21.745,34.061,47.386,Low,Low,Low,High,1,1
35761.538,28.257,43.77,4.034,Low,Low,Medium,Low,1,1
44294.118,31.163,42.453,16.276,Medium,Medium,Medium,High,1,1
38977.778,22.317,38.178,17.306,Low,Low,Low,High,1,1
41266.667,33.199,47.305,3.546,Medium,Medium,High,Low,1,1
44600.0,40.9,45.758,5.739,Medium,High,High,Medium,1,0
45100.0,31.2,43.661,13.897,Medium,Medium,Medium,Medium,1,1
32200.0,17.959,37.365,41.241,Low,Low,Low,High,1,0
34800.0,28.71,52.967,1.705,Low,Low,High,Low,1,1
69436.842,53.486,45.46,34.543,High,High,High,High,1,0
47426.667,47.481,44.219,14.599,Medium,High,Medium,Medium,1,0
42618.182,27.945,41.367,5.348,Medium,Low,Medium,Medium,0,1
59152.941,45.055,43.986,24.412,High,High,Medium,High,0,0
39900.0,31.086,38.074,9.231,Low,Medium,Low,Medium,1,1
59300.0,44.853,50.723,3.498,High,High,High,Low,1,0
53039.13,34.247,39.327,19.636,High,Medium,Low,High,0,0
50409.091,22.809,22.552,13.253,High,Low,Low,Medium,0,0
32600.0,18.232,38.698,55.164,Low,Low,Low,High,1,1
47800.0,,,,Medium,,,,1,1
56600.0,37.276,37.361,42.539,High,Medium,Low,High,1,0
49837.5,51.228,50.117,7.675,High,High,High,Medium,1,1
49031.25,37.579,37.566,16.872,High,Medium,Low,High,1,1
36100.0,21.237,39.04,8.416,Low,Low,Low,Medium,1,0
48352.174,37.04,35.535,17.347,Medium,Medium,Low,High,1,0
54906.667,42.508,40.768,29.732,High,High,Medium,High,1,1
31500.0,13.035,25.172,25.099,Low,Low,Low,High,1,1
47892.308,50.989,33.959,8.783,Medium,High,Low,Medium,0,0
31200.0,15.596,28.014,57.128,Low,Low,Low,High,0,1
43970.0,32.736,42.349,4.648,Medium,Medium,Medium,Low,1,0
58500.0,46.197,40.903,8.761,High,High,Medium,Medium,0,1
62627.778,47.818,45.858,9.971,High,High,High,Medium,0,0
26400.0,18.809,43.275,2.177,Low,Low,Medium,Low,1,1
36886.667,28.009,49.334,2.563,Low,Low,High,Low,1,0
37200.0,27.011,46.945,3.085,Low,Low,High,Low,1,1
58000.0,42.8,46.827,12.954,High,High,High,Medium,0,0
43786.667,41.468,43.919,25.005,Medium,High,Medium,High,0,0
39000.0,29.149,48.168,4.229,Low,Low,High,Low,0,0
45814.286,13.447,21.381,24.588,Medium,Low,Low,High,1,0
38150.0,36.676,48.139,3.985,Low,Medium,High,Low,1,1
41711.111,,,,Medium,,,,1,0
55253.333,44.523,40.016,40.495,High,High,Medium,High,1,1
46935.714,36.381,42.039,9.655,Medium,Medium,Medium,Medium,1,1
29200.0,19.073,37.156,13.984,Low,Low,Low,Medium,0,0
39400.0,25.889,33.163,5.57,Low,Low,Low,Medium,1,1
46973.333,28.555,37.514,12.241,Medium,Low,Low,Medium,1,0
63475.0,58.067,35.471,26.002,High,High,Low,High,0,0
37153.846,25.672,40.304,8.484,Low,Low,Medium,Medium,0,0
34800.0,27.411,55.101,1.931,Low,Low,High,Low,1,1
51300.0,42.25,44.788,16.094,High,High,High,High,1,1
37600.0,30.205,42.002,6.356,Low,Medium,Medium,Medium,1,0
58000.0,42.8,46.827,12.954,High,High,High,Medium,1,0
63166.667,54.499,39.492,19.324,High,High,Medium,High,1,0
55740.0,40.814,46.164,5.651,High,High,High,Medium,0,0
56665.385,46.55,43.245,5.717,High,High,Medium,Medium,1,0
59600.0,41.506,44.365,41.131,High,High,Medium,High,1,1
39900.0,18.378,33.207,77.452,Low,Low,Low,High,0,0
39855.556,36.969,46.136,3.857,Low,Medium,High,Low,0,0
66860.0,61.461,32.587,24.448,High,High,Low,High,0,0
37893.75,24.055,44.869,3.164,Low,Low,High,Low,0,1
57525.926,,,,High,,,,1,1
59937.037,54.744,38.935,26.245,High,High,Low,High,0,1
48600.0,24.822,30.918,72.568,Medium,Low,Low,High,0,1
41500.0,29.345,52.09,2.058,Medium,Low,High,Low,0,0
46800.0,28.892,35.194,19.297,Medium,Low,Low,High,0,1
49200.0,37.627,46.352,4.497,High,Medium,High,Low,1,1
39842.857,19.29,34.843,39.71,Low,Low,Low,High,0,1
36900.0,23.452,38.205,7.815,Low,Low,Low,Medium,1,0
45994.444,36.565,42.812,10.332,Medium,Medium,Medium,Medium,1,0
42000.0,26.122,44.629,4.147,Medium,Low,Medium,Low,1,1
72600.0,53.259,41.429,26.27,High,High,Medium,High,1,0
50163.636,35.104,40.443,27.946,High,Medium,Medium,High,0,0
44600.0,37.138,46.138,5.696,Medium,Medium,High,Medium,0,1
41891.304,,,,Medium,,,,0,0
54500.0,38.976,35.775,45.073,High,Medium,Low,High,1,0
40300.0,33.257,45.682,2.236,Low,Medium,High,Low,1,1
33914.286,20.719,43.427,5.814,Low,Low,Medium,Medium,1,1
67277.273,51.603,44.296,36.098,High,High,Medium,High,1,1
31700.0,20.763,39.104,7.0,Low,Low,Low,Medium,1,1
45133.333,41.084,42.587,10.883,Medium,High,Medium,Medium,1,1
50633.333,39.241,44.554,7.843,High,High,Medium,Medium,1,0
55253.333,44.523,40.016,40.495,High,High,Medium,High,0,0
51706.25,42.822,48.865,5.238,High,High,High,Medium,1,1
52600.0,47.849,46.427,6.526,High,High,High,Medium,0,1
42435.714,33.599,49.515,5.465,Medium,Medium,High,Medium,1,0
43130.0,27.281,34.921,21.145,Medium,Low,Low,High,1,1
44500.0,35.132,42.403,7.817,Medium,Medium,Medium,Medium,1,0
35300.0,24.902,44.088,2.899,Low,Low,Medium,Low,0,1
41600.0,35.693,45.37,3.657,Medium,Medium,High,Low,1,0
49430.769,30.227,34.938,80.628,High,Medium,Low,High,1,1
47788.235,34.531,40.841,3.691,Medium,Medium,Medium,Low,0,0
44833.333,32.141,39.531,14.636,Medium,Medium,Medium,Medium,0,0
33311.111,27.383,48.878,5.414,Low,Low,High,Medium,0,0
59340.0,48.932,47.344,5.633,High,High,High,Medium,1,1
31900.0,23.679,41.994,3.605,Low,Low,Medium,Low,1,0
60653.846,48.762,39.317,11.101,High,High,Low,Medium,1,1
59400.0,39.723,42.051,13.473,High,High,Medium,Medium,0,0
52750.0,23.74,37.907,82.421,High,Low,Low,High,1,1
71250.0,56.087,44.6,20.524,High,High,Medium,High,1,0
62200.0,49.102,44.08,5.644,High,High,Medium,Medium,0,1
44600.0,26.634,35.348,39.004,Medium,Low,Low,High,1,1
67000.0,45.863,39.572,36.286,High,High,Medium,High,0,0
38853.846,32.209,47.138,2.821,Low,Medium,High,Low,1,1
55300.0,44.945,42.389,16.876,High,High,Medium,High,1,0
36564.286,27.591,34.542,16.852,Low,Low,Low,High,0,0
30071.429,11.506,30.405,59.735,Low,Low,Low,High,0,1
42871.429,33.397,44.229,8.149,Medium,Medium,Medium,Medium,0,0
34828.571,22.668,54.563,3.294,Low,Low,High,Low,0,0
49511.765,37.047,42.818,5.566,High,Medium,Medium,Medium,1,1
54155.556,36.159,41.031,19.218,High,Medium,Medium,High,1,1
46077.273,27.327,39.374,25.454,Medium,Low,Medium,High,1,0
37700.0,27.309,41.736,6.366,Low,Low,Medium,Medium,1,1
30600.0,14.535,34.307,70.266,Low,Low,Low,High,1,0
44490.0,31.268,37.223,64.853,Medium,Medium,Low,High,1,0
46881.818,20.489,35.881,43.79,Medium,Low,Low,High,1,1
52978.947,,,,High,,,,1,1
42800.0,37.609,53.267,2.125,Medium,Medium,High,Low,0,1
45000.0,33.773,49.751,4.635,Medium,Medium,High,Low,1,0
36375.0,22.857,39.181,3.492,Low,Low,Low,Low,0,0
52900.0,29.228,34.236,60.615,High,Low,Low,High,1,1
33070.0,20.366,44.367,7.807,Low,Low,Medium,Medium,1,1
36900.0,26.282,46.2,4.346,Low,Low,High,Low,0,1
56600.0,37.276,37.361,42.539,High,Medium,Low,High,0,0
44638.462,34.303,45.159,3.521,Medium,Medium,High,Low,1,1
43723.529,33.798,45.356,2.912,Medium,Medium,High,Low,1,0
62127.273,50.774,46.472,14.016,High,High,High,Medium,1,1
49000.0,41.219,44.344,6.809,High,High,Medium,Medium,0,0
40804.167,29.381,37.592,14.637,Medium,Low,Low,Medium,1,1
43900.0,32.832,50.165,3.883,Medium,Medium,High,Low,1,0
40900.0,37.201,48.095,4.641,Medium,Medium,High,Low,1,0
47400.0,33.576,45.712,8.249,Medium,Medium,High,Medium,1,0
39200.0,29.722,41.421,7.796,Low,Medium,Medium,Medium,0,0
52218.182,43.57,44.653,3.803,High,High,Medium,Low,1,0
39400.0,28.174,46.35,4.444,Low,Low,High,Low,1,0
42391.667,43.213,41.747,18.104,Medium,High,Medium,High,0,1
48600.0,40.526,42.856,15.636,Medium,High,Medium,High,0,0
38042.857,25.004,39.528,15.336,Low,Low,Medium,Medium,1,0
34500.0,18.901,37.95,9.039,Low,Low,Low,Medium,0,0
37707.143,24.709,41.207,33.536,Low,Low,Medium,High,1,1
36900.0,29.948,40.663,3.11,Low,Medium,Medium,Low,0,0
45647.059,39.864,47.646,4.982,Medium,High,High,Low,1,1
58509.091,49.054,48.636,8.484,High,High,High,Medium,0,0
49200.0,35.785,36.302,19.18,High,Medium,Low,High,1,0
34500.0,22.396,37.6,15.88,Low,Low,Low,High,1,1
75022.222,51.205,43.692,13.855,High,High,Medium,Medium,0,0
51138.462,34.668,41.578,21.512,High,Medium,Medium,High,0,1
47500.0,29.121,36.314,40.555,Medium,Low,Low,High,1,1
54900.0,34.097,36.18,31.484,High,Medium,Low,High,1,0
54544.444,44.315,32.917,48.897,High,High,Low,High,1,1
59262.5,52.096,45.632,18.392,High,High,High,High,0,0
44500.0,31.403,46.144,8.724,Medium,Medium,High,Medium,1,1
35900.0,19.822,33.91,15.251,Low,Low,Low,Medium,1,1
43550.0,42.431,46.538,3.362,Medium,High,High,Low,1,0
