cluster_202002,income_msoa,pct_manag_prof,median_age,pct_minority
0,33300.0,23.895,39.659,10.826
3,53422.222,34.764,34.878,48.5
0,46840.0,34.369,43.965,3.767
2,60100.0,52.31,39.442,28.916
0,32100.0,19.672,37.138,2.49
0,62100.0,41.384,41.931,5.794
3,54900.0,45.476,42.747,28.197
0,52711.765,35.841,35.909,35.393
3,27400.0,18.407,42.802,4.992
0,46586.667,43.062,50.324,7.656
1,46730.0,38.729,47.63,4.527
0,37569.231,,,
1,36211.111,23.787,43.689,8.343
2,34500.0,19.568,39.818,2.061
3,46900.0,44.444,54.194,1.939
3,40446.667,35.859,44.838,2.95
2,42900.0,33.165,40.997,7.407
2,52143.478,38.573,40.832,23.421
3,41900.0,26.002,40.246,6.144
4,37108.333,20.574,33.231,51.896
3,43500.0,39.297,49.393,2.879
0,56669.565,43.64,45.06,5.427
3,41111.111,29.53,48.062,5.885
3,44000.0,30.334,40.038,3.343
0,46233.333,50.778,37.291,28.352
3,47272.0,41.085,41.104,5.076
2,43900.0,35.859,39.073,10.814
3,44630.769,38.354,51.703,3.283
0,48000.0,41.578,50.752,17.405
2,36807.143,23.334,45.365,4.399
2,29000.0,15.007,40.934,0.886
3,37800.0,27.185,45.805,2.57
1,31950.0,20.894,45.362,4.269
1,32300.0,17.825,45.417,6.059
2,48600.0,38.695,44.426,6.508
2,48830.435,31.415,35.766,57.199
3,44026.087,36.041,47.011,4.936
2,57872.0,43.426,43.85,4.613
0,51138.462,34.668,41.578,21.512
2,45176.923,40.56,51.478,2.418
0,61083.333,41.63,38.886,15.202
2,54595.0,37.688,42.507,4.564
2,29655.556,18.138,43.461,1.642
3,48033.333,32.24,33.445,11.486
3,67435.714,64.415,31.908,27.097
2,32800.0,18.263,34.543,23.251
3,51600.0,34.989,47.212,9.744
3,36187.5,18.417,31.907,14.497
2,54400.0,40.933,37.254,45.98
2,54200.0,43.894,41.758,13.287
1,50423.077,34.088,34.684,55.482
0,41918.182,36.7,52.301,1.96
1,58100.0,51.087,42.245,21.236
2,49427.778,40.167,46.709,3.13
3,39600.0,33.439,52.834,3.247
0,42585.714,27.34,34.085,22.024
3,42300.0,28.142,40.994,18.67
2,42600.0,38.842,44.921,5.51
0,40500.0,28.539,43.325,5.348
3,37704.762,27.901,37.626,6.943
0,40133.333,36.403,50.481,2.254
3,45114.286,30.979,50.011,1.608
3,52694.444,44.758,42.356,15.381
2,38700.0,30.766,50.521,2.257
2,62127.273,50.774,46.472,14.016
0,44472.727,23.512,31.768,83.925
3,43716.667,36.818,50.561,1.901
0,50152.941,39.919,50.067,4.115
2,47928.571,47.338,47.322,4.882
4,46712.5,21.93,23.131,42.932
2,30600.0,23.004,40.557,1.246
1,31766.667,21.102,39.464,22.295
2,43000.0,37.041,44.253,4.94
3,35700.0,25.611,46.566,2.587
3,30900.0,18.743,37.984,7.045
2,52142.857,43.25,44.818,3.839
1,48716.667,50.426,42.334,23.925
1,38800.0,31.848,41.836,6.97
2,49956.25,44.811,41.471,4.671
3,43150.0,28.986,34.512,22.834
0,38700.0,30.766,50.521,2.257
3,50800.0,47.379,45.14,5.498
3,34100.0,28.041,54.867,2.236
3,38150.0,36.676,48.139,3.985
1,55943.75,44.222,45.682,6.08
2,37900.0,34.521,46.639,2.054
2,50738.889,44.802,51.647,2.56
2,48800.0,41.186,51.115,2.528
1,56122.222,37.79,36.792,14.356
3,43200.0,36.63,53.086,2.099
2,42800.0,21.367,35.152,64.014
3,43275.0,47.502,37.669,12.307
2,46800.0,36.18,36.585,18.662
3,46134.783,36.254,37.701,14.986
2,54713.333,40.487,49.573,38.537
3,67100.0,50.664,43.231,13.251
3,30058.333,16.072,38.277,2.712
3,47200.0,45.532,43.872,7.448
2,48131.25,38.061,46.507,6.584
2,54478.571,44.461,37.25,45.164
2,37163.636,27.109,43.009,6.884
2,71600.0,53.917,42.508,30.084
0,48125.0,39.156,49.842,4.6
2,52156.25,50.092,46.656,4.644
3,60256.25,48.247,50.427,9.046
2,48800.0,45.413,43.877,13.42
2,48000.0,37.207,32.172,32.877
0,42333.333,38.022,47.186,4.84
0,52978.947,,,
1,28300.0,15.488,34.639,7.061
2,44200.0,,,
3,40183.333,40.248,34.717,18.917
3,47000.0,31.059,34.546,17.836
3,46166.667,39.807,50.372,3.044
3,33700.0,17.322,36.531,41.644
1,45616.667,37.157,49.938,3.242
3,41937.5,36.108,48.831,2.424
2,51800.0,42.168,45.41,7.281
0,45650.0,36.81,45.049,24.959
0,51800.0,40.42,43.06,7.454
2,59164.286,48.311,35.534,39.339
0,68200.0,53.085,49.378,6.259
0,48436.0,39.378,42.97,5.976
3,23300.0,13.798,35.454,7.704
2,69000.0,41.282,38.269,54.781
2,46628.571,40.328,46.066,3.362
3,41027.273,42.871,52.057,4.754
3,46100.0,34.495,41.136,11.021
1,46600.0,39.005,46.494,12.05
0,38629.412,34.141,41.721,14.293
2,49795.0,,,
1,50823.529,36.595,38.968,23.947
2,77770.0,63.829,40.582,14.121
0,40200.0,29.881,48.284,1.494
0,45100.0,31.2,43.661,13.897
3,50723.077,44.913,46.688,6.77
2,65300.0,50.355,44.317,17.08
3,55907.143,37.996,40.418,12.634
3,50162.5,55.015,45.111,10.449
2,70652.941,57.847,33.986,20.122
0,35400.0,28.738,46.654,3.664
0,45400.0,22.012,36.133,24.777
0,40250.0,32.154,37.714,24.936
3,58376.923,45.999,37.296,10.702
1,32978.571,26.407,39.705,11.838
2,39520.0,33.399,46.591,2.104
0,49987.5,23.325,37.541,67.313
3,49183.333,39.834,47.637,8.191
3,43520.0,29.187,41.368,7.414
0,36900.0,26.282,46.2,4.346
2,38500.0,29.278,37.372,28.104
1,51618.75,41.324,42.763,10.844
0,45000.0,36.284,49.195,2.47
3,44700.0,35.578,47.801,3.883
3,45500.0,34.019,41.162,5.048
3,61085.714,,,
3,33570.0,31.422,45.377,1.424
1,53778.571,45.176,53.905,2.41
3,51538.462,35.628,43.536,2.999
2,56200.0,29.974,37.728,68.017
3,36500.0,21.201,44.477,2.664
3,56104.0,45.29,39.249,7.633
0,51600.0,34.989,47.212,9.744
2,36187.5,18.417,31.907,14.497
0,42682.353,24.732,36.971,16.421
1,37772.222,18.372,42.694,5.27
1,49563.636,30.554,36.152,44.659
3,41544.444,29.794,39.079,3.596
2,46418.182,40.779,52.389,3.878
1,35772.222,27.687,42.334,4.809
0,30300.0,18.759,39.707,3.089
2,36044.444,34.787,60.818,4.59
2,43584.615,37.214,48.422,4.048
3,40400.0,29.403,37.85,11.172
2,43628.571,40.447,48.972,5.118
2,64084.615,47.918,36.657,21.267
2,67000.0,45.863,39.572,36.286
3,54700.0,43.147,48.765,4.285
3,55200.0,46.704,39.613,20.783
0,47600.0,42.564,50.502,2.977
2,41066.667,19.669,35.292,72.36
0,48716.667,50.426,42.334,23.925
3,49000.0,45.206,48.208,9.152
2,43800.0,25.177,37.653,8.035
3,38200.0,28.058,48.639,2.736
0,48033.333,32.24,33.445,11.486
0,30600.0,23.004,40.557,1.246
1,58130.769,45.27,43.146,22.046
3,40100.0,32.473,46.389,9.773
3,34675.0,14.388,37.065,4.574
3,70000.0,47.804,44.7,9.896
3,33200.0,10.386,29.051,95.542
2,45475.0,35.465,47.2,3.056
0,54500.0,41.647,45.382,4.265
2,43900.0,40.867,42.219,3.625
3,49400.0,33.859,50.61,1.76
2,68758.621,51.069,44.467,21.354
3,52900.0,29.228,34.236,60.615
2,56900.0,53.774,48.744,8.91
3,47500.0,44.679,36.112,6.407
2,50500.0,40.907,44.492,4.539
3,31700.0,,,
3,49290.323,31.077,38.294,9.38
3,33700.0,33.051,44.184,2.514
0,45816.667,38.572,47.485,3.668
0,31700.0,22.643,41.538,7.829
3,49100.0,43.836,49.383,2.201
0,42114.286,39.077,45.427,4.492
1,51170.0,24.232,35.777,73.623
0,48100.0,44.283,49.69,2.432
1,59350.0,47.74,41.355,21.079
3,45727.778,36.832,48.349,3.389
3,33311.111,27.383,48.878,5.414
2,42300.0,19.614,33.896,54.548
2,49200.0,49.936,37.675,19.42
3,41810.0,32.405,42.852,19.472
3,39970.0,22.51,27.015,20.396
0,50445.455,39.178,46.548,6.696
2,39600.0,24.294,35.594,37.409
1,41400.0,24.741,33.042,46.805
1,44776.923,24.884,36.336,33.73
0,53611.765,42.024,39.378,13.499
0,40730.0,30.014,42.367,3.91
0,47811.111,35.514,51.151,1.471
0,54353.846,46.028,37.132,13.271
3,39600.0,31.544,29.707,60.836
1,62342.105,49.712,40.743,20.373
0,53915.385,48.126,37.177,11.657
3,30557.143,18.191,49.056,2.058
3,46400.0,46.063,45.118,21.271
0,67253.333,47.191,35.266,7.73
0,56858.824,44.603,50.928,3.098
2,27540.0,11.148,30.701,56.297
0,51100.0,26.555,36.004,60.703
2,77770.0,63.829,40.582,14.121
3,57371.429,,,
3,28600.0,14.375,34.202,19.576
3,37000.0,28.721,41.583,8.999
3,33563.636,16.927,35.132,8.292
4,33760.0,13.286,28.674,80.61
0,46700.0,37.106,49.996,5.183
3,42466.667,32.356,43.63,2.958
0,49200.0,49.936,37.675,19.42
0,49900.0,36.055,39.689,3.701
3,38357.143,27.882,39.074,12.653
0,48744.444,33.868,39.197,29.0
2,47800.0,33.538,45.378,3.135
0,40500.0,29.949,40.793,7.86
1,58707.143,46.856,44.167,28.901
3,37113.333,27.251,39.596,7.92
0,44086.667,32.108,43.834,11.873
0,50163.636,35.104,40.443,27.946
2,35053.846,28.604,49.637,7.119
1,48860.0,22.176,34.177,74.074
3,44220.0,44.76,50.422,4.087
1,62400.0,47.931,38.527,38.21
2,54700.0,41.7,43.654,23.287
3,57076.19,43.162,39.16,22.288
2,36500.0,21.012,33.215,30.354
0,47542.857,42.635,38.733,11.572
2,41900.0,29.265,40.694,20.666
0,47057.576,29.919,38.652,5.537
2,63127.273,51.876,45.909,29.274
0,30900.0,20.984,41.228,6.048
3,50825.926,42.712,38.102,3.631
0,47892.857,,,
2,49400.0,46.397,45.369,7.108
0,37600.0,27.41,40.223,7.186
3,41318.182,32.534,44.099,4.022
2,57300.0,47.508,35.293,39.506
2,47800.0,36.606,45.755,7.146
3,47600.0,34.4,36.725,22.191
3,45825.0,45.394,43.65,3.366
2,63166.667,54.499,39.492,19.324
3,44978.571,45.014,51.838,8.25
0,37800.0,26.224,45.877,6.636
3,34500.0,32.689,51.968,3.819
0,46730.0,38.729,47.63,4.527
1,41500.0,28.676,36.893,11.749
3,45400.0,41.259,50.087,2.93
0,45600.0,34.936,48.482,3.013
2,35200.0,23.802,38.675,5.173
1,40600.0,36.875,34.739,50.811
4,55207.692,,,
2,42080.0,20.363,33.078,76.986
0,29563.636,19.276,38.742,2.011
0,46670.0,44.163,40.322,7.012
2,46125.0,41.924,40.864,13.628
2,31172.727,24.786,51.148,2.886
0,42400.0,39.061,46.875,2.887
2,53845.455,39.288,41.912,22.54
3,35400.0,26.261,33.678,60.29
3,37000.0,28.721,41.583,8.999
2,37600.0,27.41,40.223,7.186
0,43633.333,30.491,48.07,8.828
0,37300.0,25.606,45.098,2.586
0,51100.0,42.896,44.723,5.574
0,56600.0,45.894,51.587,5.913
2,50000.0,37.338,46.18,2.095
2,57740.0,44.649,44.918,34.926
2,30400.0,16.057,35.83,5.064
2,50223.077,44.442,45.902,23.266
0,49600.0,38.657,47.754,1.629
3,51427.273,32.532,40.668,19.0
1,49233.333,36.326,31.574,56.032
1,47241.176,31.091,39.772,26.697
0,48900.0,47.183,44.375,10.043
3,45816.667,38.572,47.485,3.668
0,33300.0,20.893,39.953,4.004
2,45400.0,39.41,38.758,11.371
3,73031.579,47.83,39.538,31.298
0,32700.0,21.217,40.12,2.968
1,53895.455,41.25,43.472,28.026
0,53470.0,31.768,31.866,51.596
3,48900.0,34.252,42.882,20.853
2,57517.857,47.047,42.872,19.197
2,36469.231,20.786,37.517,18.81
2,37000.0,25.932,35.78,62.461
2,35400.0,26.261,33.678,60.29
4,37400.0,25.61,40.776,10.382
0,45950.0,39.907,45.538,4.395
1,53200.0,43.584,36.322,44.301
0,44980.0,27.463,24.352,30.091
2,50008.696,42.676,45.186,6.853
0,42536.364,35.46,40.206,11.619
3,29600.0,20.439,39.155,3.332
3,41450.0,38.418,54.327,2.038
3,45885.714,33.475,47.806,4.642
3,31600.0,19.45,34.73,5.223
3,56700.0,40.552,37.319,38.389
2,62533.333,48.377,37.48,37.686
2,37800.0,27.757,48.63,2.743
0,44361.111,30.931,40.31,20.305
3,47350.0,40.621,53.215,2.176
0,38100.0,31.479,46.409,6.243
2,36668.75,31.359,40.06,16.613
1,43300.0,36.499,48.69,6.264
3,43620.0,,,
2,38729.412,27.802,45.645,3.509
2,35860.0,23.663,37.739,19.502
1,38100.0,18.627,34.078,65.049
1,46422.222,31.946,39.869,33.364
2,59800.0,45.785,40.716,12.516
1,43338.462,40.644,50.164,5.768
0,65837.5,50.7,47.319,13.855
2,43700.0,34.447,49.126,4.296
0,30525.0,10.694,22.91,33.679
0,32700.0,24.08,42.419,1.643
0,36760.0,33.619,54.257,1.481
0,35400.0,22.628,34.015,51.44
0,41300.0,36.02,46.591,3.58
3,44200.0,29.14,40.059,9.836
0,43100.0,38.584,51.328,1.665
2,36550.0,23.334,39.745,41.858
3,29900.0,17.872,34.493,15.451
3,44609.091,30.259,47.148,2.499
1,37000.0,25.932,35.78,62.461
4,43800.0,31.95,36.356,19.904
2,62740.0,46.9,47.275,15.759
0,31337.5,15.673,39.433,3.015
2,47640.0,41.934,39.298,2.821
1,57000.0,55.48,35.295,30.968
3,62015.385,48.85,47.442,24.145
0,55000.0,44.921,40.488,18.924
0,55523.077,42.143,39.79,14.434
3,36668.75,31.359,40.06,16.613
0,37800.0,30.828,47.047,8.069
4,43536.842,34.371,44.361,4.037
0,44600.0,32.704,35.208,19.635
3,36545.455,24.018,33.444,7.095
3,41392.857,32.504,44.165,7.598
3,34590.0,19.264,34.849,26.92
3,37050.0,27.188,42.952,5.711
2,55000.0,44.921,40.488,18.924
2,49831.25,38.73,40.914,5.236
2,29700.0,9.531,27.347,66.949
0,45445.0,33.849,44.764,3.057
1,54180.952,42.586,42.541,23.577
0,37375.0,32.202,39.311,15.621
0,47060.606,38.221,42.18,9.69
3,42400.0,35.685,42.013,9.396
3,37900.0,27.973,44.534,2.658
2,38400.0,28.382,45.046,3.076
3,41500.0,34.637,48.413,2.407
1,67376.471,53.198,42.774,48.473
0,56130.769,54.523,46.964,8.623
2,65300.0,41.536,41.674,13.65
3,36690.909,25.427,38.069,6.472
0,49300.0,27.264,36.715,62.939
4,53366.667,33.269,38.119,63.76
3,34900.0,22.06,39.941,12.532
0,45210.0,22.699,35.887,51.662
2,42800.0,43.918,44.68,33.791
1,54200.0,43.495,40.785,8.772
3,43400.0,39.18,45.043,5.969
3,62028.571,51.829,46.474,4.956
3,45040.0,36.25,43.649,12.662
2,47860.0,32.691,43.185,6.995
0,34900.0,20.457,44.215,2.622
2,57900.0,31.099,39.772,70.316
1,46125.0,41.924,40.864,13.628
1,43550.0,25.919,37.432,55.506
2,63625.0,51.598,44.762,19.675
3,42375.0,32.763,48.252,1.69
2,38500.0,38.89,47.327,3.305
2,70581.25,51.341,43.817,19.991
3,41100.0,33.826,44.955,3.012
2,39900.0,25.137,35.065,13.359
2,56750.0,40.472,36.613,42.539
0,44242.105,33.983,45.881,4.299
2,34700.0,20.095,47.888,6.311
0,36700.0,25.99,47.856,1.631
3,38300.0,27.343,42.692,4.175
0,32506.667,20.159,38.472,6.567
2,49300.0,40.464,45.178,8.36
3,36110.0,26.636,41.356,15.321
3,41828.571,31.613,50.95,2.567
2,42300.0,24.471,37.339,37.301
0,44907.143,32.51,38.245,22.172
2,50133.333,37.056,30.523,30.383
3,40850.0,37.416,36.429,11.356
2,43200.0,33.73,48.972,1.962
0,48366.667,47.891,49.728,3.614
0,69513.333,56.396,39.751,25.44
1,69886.957,52.907,45.136,17.829
0,44131.25,38.239,48.311,4.671
1,51437.5,35.75,46.874,20.766
0,40511.111,28.773,46.303,4.287
2,47907.143,34.393,40.254,6.654
4,62400.0,47.931,38.527,38.21
1,57962.5,49.528,33.182,42.517
3,59346.667,43.385,38.755,10.873
2,47529.412,40.24,41.168,7.605
0,49100.0,43.836,49.383,2.201
0,42854.545,30.335,40.036,9.639
1,43500.0,37.995,31.133,13.81
2,51800.0,42.168,45.41,7.281
0,38600.0,34.637,47.334,3.931
0,51300.0,32.27,36.019,69.319
2,48900.0,34.252,42.882,20.853
0,44700.0,39.496,50.923,3.162
0,51600.0,34.989,47.212,9.744
2,36773.333,26.05,45.431,3.539
1,45900.0,24.811,28.053,47.803
3,41800.0,26.076,36.424,28.751
1,42700.0,36.053,52.495,5.609
0,43330.769,21.988,36.303,26.764
0,33600.0,24.021,54.453,1.98
3,39183.333,18.988,38.229,34.531
3,46971.429,41.319,45.167,4.143
0,46100.0,28.071,35.235,17.931
2,44843.75,36.689,42.979,5.303
0,41940.909,30.723,43.606,11.357
0,57295.0,42.278,42.516,8.918
3,38505.263,23.823,39.932,3.049
3,31255.556,19.705,40.778,4.739
0,51000.0,36.407,41.142,13.151
2,33700.0,24.112,37.773,6.992
3,42792.0,33.365,48.081,3.117
2,33300.0,24.183,44.231,4.683
1,41376.923,36.245,44.282,3.339
3,48700.0,50.042,46.8,3.685
2,63625.0,51.598,44.762,19.675
1,63550.0,52.376,36.572,26.356
3,53396.552,39.314,37.342,11.917
1,50223.077,44.442,45.902,23.266
0,37100.0,27.461,37.885,23.687
2,33200.0,22.083,43.297,1.109
2,40877.778,29.789,43.548,8.193
3,43310.0,40.306,43.689,6.426
2,54888.889,43.345,38.656,17.731
2,35500.0,28.35,48.538,7.304
3,36545.455,24.018,33.444,7.095
0,38357.143,27.882,39.074,12.653
0,54582.353,40.058,46.147,7.196
0,46072.222,39.072,53.144,3.035
3,63300.0,45.494,40.673,18.619
2,36000.0,27.461,51.625,3.454
2,46400.0,46.063,45.118,21.271
1,54500.0,38.976,35.775,45.073
2,30109.091,13.045,31.824,8.166
3,45500.0,29.938,30.227,69.949
2,47892.857,,,
3,37033.333,31.544,43.876,2.551
3,46000.0,38.053,43.673,1.51
0,45814.286,29.437,39.265,38.253
1,48000.0,29.409,40.096,7.844
3,63311.765,52.025,49.409,4.917
3,55523.077,42.143,39.79,14.434
0,35100.0,23.058,40.236,2.865
1,38600.0,27.538,38.175,3.283
3,50670.0,34.865,44.266,22.237
1,63976.923,48.096,41.633,12.108
2,35600.0,23.657,41.565,2.755
0,42968.421,35.682,49.821,4.373
3,51600.0,28.216,37.2,14.194
3,35877.778,21.051,38.339,5.38
2,50733.333,48.015,31.963,42.773
3,37700.0,25.596,38.092,15.48
2,55525.0,44.695,36.348,15.413
2,50631.818,34.542,40.38,27.228
2,52978.947,,,
1,49900.0,44.501,47.5,14.371
2,46443.478,27.554,34.712,35.458
1,44318.182,40.275,46.111,8.056
2,56095.238,43.68,40.737,7.488
0,47100.0,34.79,46.773,13.552
0,47114.286,35.315,44.387,5.427
2,54141.176,38.903,40.52,39.97
2,37000.0,34.97,50.757,1.401
0,40900.0,36.963,52.531,1.779
2,32144.444,20.576,36.99,20.985
3,41300.0,35.231,52.898,3.847
0,56600.0,46.608,45.966,14.85
0,40892.857,32.636,48.01,3.754
3,48112.5,46.147,42.934,8.033
2,38060.0,36.617,53.093,3.625
0,41000.0,36.563,53.422,1.691
2,29140.0,15.574,34.148,21.842
1,34572.727,17.672,35.466,15.646
3,38700.0,25.747,40.828,3.585
3,35200.0,24.065,39.512,15.289
3,52018.182,45.028,40.862,4.933
2,38130.0,24.373,38.721,12.949
2,42800.0,37.32,46.871,5.874
3,44600.0,32.704,35.208,19.635
3,59500.0,37.792,36.284,63.109
3,48350.0,38.584,47.938,2.718
2,42764.706,41.104,49.429,1.72
2,51573.333,42.257,48.053,7.538
3,49760.0,39.94,47.905,5.331
0,26450.0,13.551,34.113,20.495
0,41400.0,25.742,26.884,17.45
0,57740.0,44.649,44.918,34.926
3,46930.435,38.475,44.824,3.495
0,44300.0,30.571,47.952,6.187
2,44000.0,40.047,46.699,10.88
3,47053.333,25.65,35.599,67.724
3,48235.294,37.103,45.097,6.302
0,50500.0,46.36,53.703,3.293
1,51745.161,32.441,36.937,48.955
0,37290.909,27.018,43.181,3.843
3,44006.25,24.239,37.29,34.712
2,68122.222,50.618,38.888,7.507
1,49500.0,38.476,35.387,52.5
3,51406.667,35.507,40.152,37.783
0,37500.0,33.361,54.573,2.898
0,50670.0,34.865,44.266,22.237
2,39700.0,23.624,41.457,6.658
0,33966.667,21.519,41.687,73.241
2,38500.0,26.847,39.096,22.979
2,49552.174,34.932,37.351,19.104
3,30300.0,19.713,44.153,2.118
3,37050.0,27.142,41.662,3.791
2,56922.222,43.202,38.04,33.287
2,45500.0,29.844,37.861,35.678
0,40777.778,30.072,37.702,13.735
3,41500.0,34.637,48.413,2.407
2,40200.0,32.756,46.227,6.716
0,44778.261,36.703,47.668,2.605
2,32313.333,24.458,39.248,3.513
3,44100.0,39.626,43.777,8.117
3,41630.0,39.913,48.932,3.249
3,33700.0,28.634,51.25,4.592
0,43400.0,40.054,54.6,2.326
2,57540.0,47.133,41.112,9.627
3,46100.0,38.075,50.324,1.779
3,47400.0,42.896,53.037,1.708
0,62400.0,48.866,48.375,6.015
1,58742.857,50.76,36.352,34.34
0,47926.667,36.68,43.132,7.486
2,46586.667,43.062,50.324,7.656
3,38322.222,30.775,41.819,18.527
2,31800.0,21.546,41.288,5.606
3,42783.333,27.463,35.921,51.304
2,54666.667,36.807,38.496,30.491
3,46134.783,36.254,37.701,14.986
3,40066.667,23.792,45.517,3.762
1,38290.0,29.004,46.88,8.315
0,47658.333,36.802,53.486,1.271
3,64892.857,49.883,41.329,8.195
3,48300.0,34.166,40.465,10.794
1,33928.571,27.754,44.682,6.34
0,41600.0,35.585,54.616,1.597
3,43900.0,40.991,54.592,3.207
3,44100.0,34.08,45.328,4.443
3,33311.111,20.423,32.953,43.569
0,47800.0,41.573,47.233,2.077
2,32612.5,26.614,43.2,3.38
0,45445.0,33.849,44.764,3.057
0,43400.0,35.137,50.277,1.699
3,55006.25,51.251,48.282,8.882
3,38500.0,24.827,38.009,17.718
3,58250.0,49.629,45.153,5.53
0,46100.0,41.592,48.295,15.432
3,59600.0,42.949,42.036,12.833
2,63678.947,42.022,40.849,15.152
1,51800.0,42.799,45.681,5.908
2,37855.556,17.907,37.931,6.979
0,57371.429,,,
2,46166.667,39.807,50.372,3.044
3,56157.143,38.361,39.1,21.725
1,63150.0,47.286,42.557,6.249
2,29400.0,16.648,35.229,6.879
3,47000.0,31.514,42.697,4.764
2,42933.333,36.318,49.54,3.973
1,60200.0,42.174,39.573,36.629
0,33928.571,27.754,44.682,6.34
3,33570.0,31.422,45.377,1.424
2,31740.0,17.643,38.013,4.846
2,29527.273,17.5,34.163,28.521
3,43000.0,,,
2,58900.0,59.445,42.053,12.759
2,34100.0,26.404,49.158,3.263
0,51381.818,43.568,47.087,5.854
3,52900.0,25.071,38.592,66.492
2,38970.0,30.107,47.904,2.104
0,50975.0,31.592,34.973,47.462
1,41200.0,33.327,46.473,5.139
3,38200.0,24.585,40.65,14.946
3,63862.5,54.677,33.611,36.824
3,59633.333,45.702,43.244,10.983
3,30100.0,20.434,31.985,13.993
3,44120.0,40.694,50.68,2.079
2,65500.0,58.178,40.939,23.329
3,49200.0,35.785,36.302,19.18
0,40425.0,32.479,45.641,5.485
0,52143.478,38.573,40.832,23.421
3,37689.474,28.536,40.478,3.389
1,46145.455,,,
3,54385.714,47.589,34.499,37.156
4,39200.0,38.676,39.118,16.246
0,44012.5,30.153,35.624,9.964
2,37325.0,27.173,44.31,2.384
2,65120.0,58.396,32.975,28.081
3,51600.0,28.216,37.2,14.194
3,51395.0,32.392,33.898,19.799
2,33311.111,27.383,48.878,5.414
3,38945.455,28.964,43.63,2.337
2,39560.0,29.068,45.018,3.552
3,50600.0,23.487,36.594,54.672
0,47530.769,36.588,47.943,9.992
0,49330.769,33.381,42.527,3.803
1,63553.571,50.17,38.399,36.752
0,48131.25,38.061,46.507,6.584
3,54544.444,44.315,32.917,48.897
2,38155.556,25.141,33.082,9.526
0,62481.25,44.19,43.252,7.437
2,30814.286,16.784,33.782,38.562
3,47000.0,33.919,35.407,68.211
3,52345.455,38.772,28.553,14.737
3,36469.231,20.786,37.517,18.81
0,39600.0,29.331,45.318,3.306
4,49700.0,28.58,35.485,78.89
2,61285.714,30.859,37.103,73.296
2,56400.0,37.597,42.399,10.852
0,38631.25,31.761,44.527,2.265
3,39050.0,25.859,49.982,1.651
3,48270.0,43.454,42.288,7.868
1,42738.889,28.603,37.995,24.592
2,51381.818,43.568,47.087,5.854
3,52093.548,41.762,41.57,9.116
2,47045.161,37.349,36.933,25.401
3,40846.154,31.095,54.96,2.076
0,44671.429,38.392,55.92,3.947
0,45950.0,21.299,37.51,32.746
0,40500.0,28.539,43.325,5.348
2,50014.286,49.049,44.735,11.199
2,53066.667,46.827,41.907,19.474
0,53550.0,45.048,43.724,6.066
3,59484.0,54.053,44.597,9.976
0,49100.0,48.956,45.486,12.836
2,64750.0,44.625,43.634,36.313
3,47529.412,40.24,41.168,7.605
3,35200.0,19.469,42.19,2.794
2,36200.0,28.526,43.3,2.595
0,38500.0,24.476,40.764,5.683
3,38200.0,26.085,40.426,10.294
3,36590.0,25.755,38.018,9.91
0,45400.0,24.757,24.665,49.009
3,45950.0,39.907,45.538,4.395
3,33406.25,22.571,41.835,4.428
3,54800.0,39.932,50.474,7.529
3,39333.333,28.088,50.801,2.697
1,43200.0,28.17,33.192,63.302
2,56962.5,29.492,34.849,68.561
0,45500.0,28.859,39.415,18.721
2,53700.0,26.484,38.331,68.478
3,43100.0,36.917,48.024,2.547
2,49809.091,44.179,51.778,2.681
0,56200.0,44.155,40.122,6.535
1,49114.286,28.02,35.359,56.511
0,34963.636,20.847,40.459,3.409
2,29200.0,15.412,38.197,6.809
2,43505.0,26.585,35.237,28.918
4,43300.0,33.915,36.101,55.912
3,44100.0,27.786,35.48,32.336
3,49400.0,41.91,45.672,4.51
4,32318.182,20.011,37.234,15.981
0,40794.118,32.977,38.32,3.881
0,44220.0,44.76,50.422,4.087
3,38119.048,30.066,46.387,1.566
3,35975.0,15.033,38.944,4.686
0,58780.952,42.57,49.618,35.584
1,40855.556,33.544,48.63,1.636
1,40113.333,35.348,44.687,5.63
1,39600.0,18.273,34.315,59.751
1,49114.286,28.02,35.359,56.511
1,38600.0,29.183,40.603,15.017
0,43200.0,30.824,46.324,4.127
2,34600.0,32.605,47.936,2.679
1,56472.727,48.047,31.853,43.947
3,39300.0,34.723,38.697,5.982
2,51800.0,52.534,48.003,4.854
2,61600.0,51.469,32.813,28.941
2,56500.0,48.054,47.195,4.451
1,37220.0,21.722,33.679,29.906
2,47660.0,42.148,52.102,3.667
3,40804.167,29.381,37.592,14.637
3,53655.0,43.012,41.688,3.658
1,55500.0,34.881,42.803,5.694
0,46712.5,21.93,23.131,42.932
2,60700.0,53.078,33.193,40.899
1,41326.923,31.64,46.171,3.199
2,43900.0,35.859,39.073,10.814
1,65740.0,52.546,37.899,32.404
2,40400.0,30.774,41.867,2.364
3,38066.667,36.281,52.008,3.583
0,41705.556,35.437,35.888,10.12
3,42500.0,40.692,52.757,2.167
2,46840.0,34.369,43.965,3.767
2,63660.87,42.371,40.857,11.426
2,34950.0,15.054,28.891,69.099
3,44812.5,21.953,33.011,70.916
3,46753.333,35.185,50.925,1.89
3,37108.333,20.574,33.231,51.896
